dt,AverageTemperature,AverageTemperatureUncertainty,Country,years
1799-07-01,30.073,2.744,Tunisia,1799
1799-08-01,29.966,1.604,Tunisia,1799
1799-09-01,26.887,3.004,Tunisia,1799
1799-10-01,22.47,2.5610000000000004,Tunisia,1799
1799-11-01,15.293,2.303,Tunisia,1799
1799-12-01,11.654000000000002,2.247,Tunisia,1799
1800-01-01,12.285,1.628,Tunisia,1800
1800-02-01,14.46,3.653,Tunisia,1800
1800-03-01,14.919,1.759,Tunisia,1800
1800-04-01,20.212,1.751,Tunisia,1800
1800-05-01,23.040000000000006,1.55,Tunisia,1800
1800-06-01,26.860000000000007,1.685,Tunisia,1800
1800-07-01,30.056,1.749,Tunisia,1800
1800-08-01,29.062,2.017,Tunisia,1800
1800-09-01,25.695,2.342,Tunisia,1800
1800-10-01,21.472,2.358,Tunisia,1800
1800-11-01,15.732,1.927,Tunisia,1800
1800-12-01,11.821,2.376,Tunisia,1800
1801-01-01,10.824000000000002,1.628,Tunisia,1801
1801-02-01,12.578,1.279,Tunisia,1801
1801-03-01,16.397000000000002,1.88,Tunisia,1801
1801-04-01,18.765,2.23,Tunisia,1801
1801-05-01,23.259,1.555,Tunisia,1801
1801-06-01,26.784,2.061,Tunisia,1801
1801-07-01,30.763,2.066,Tunisia,1801
1801-08-01,28.637,2.079,Tunisia,1801
1801-09-01,25.986,1.835,Tunisia,1801
1801-10-01,21.722,1.742,Tunisia,1801
1801-11-01,16.573,1.86,Tunisia,1801
1801-12-01,12.688,3.201,Tunisia,1801
1802-01-01,10.713,2.175,Tunisia,1802
1802-02-01,11.939,1.803,Tunisia,1802
1802-03-01,15.522,2.289,Tunisia,1802
1802-04-01,17.814,2.287,Tunisia,1802
1802-05-01,22.432,2.088,Tunisia,1802
1802-06-01,29.652,1.801,Tunisia,1802
1802-07-01,30.05,1.925,Tunisia,1802
1802-08-01,30.32,1.636,Tunisia,1802
1802-09-01,26.709,2.483,Tunisia,1802
1802-10-01,22.242,2.015,Tunisia,1802
1802-11-01,16.894000000000002,2.283,Tunisia,1802
1802-12-01,12.427,1.867,Tunisia,1802
1803-01-01,11.906,3.819,Tunisia,1803
1803-02-01,9.417,1.609,Tunisia,1803
1803-03-01,14.348,2.499,Tunisia,1803
1803-04-01,20.134,2.105,Tunisia,1803
1803-05-01,22.213,1.879,Tunisia,1803
1803-06-01,28.059,1.779,Tunisia,1803
1803-07-01,30.098000000000003,1.915,Tunisia,1803
1803-08-01,30.641,2.174,Tunisia,1803
1803-09-01,26.908,1.775,Tunisia,1803
1803-10-01,20.811,2.476,Tunisia,1803
1803-11-01,16.497,2.354,Tunisia,1803
1803-12-01,11.555,2.436,Tunisia,1803
1804-01-01,10.746,2.229,Tunisia,1804
1804-02-01,10.672,2.426,Tunisia,1804
1804-03-01,15.067,1.793,Tunisia,1804
1804-04-01,19.585,2.239,Tunisia,1804
1804-05-01,23.562,1.497,Tunisia,1804
1804-06-01,28.696,1.831,Tunisia,1804
1804-07-01,30.975,2.835,Tunisia,1804
1804-08-01,29.776,2.277,Tunisia,1804
1804-09-01,26.252,2.885,Tunisia,1804
1804-10-01,21.361,2.017,Tunisia,1804
1804-11-01,17.312,2.854,Tunisia,1804
1804-12-01,12.532,2.387,Tunisia,1804
1805-01-01,11.642,1.864,Tunisia,1805
1805-02-01,12.279000000000002,1.5630000000000002,Tunisia,1805
1805-03-01,14.648,1.72,Tunisia,1805
1805-04-01,17.099,2.63,Tunisia,1805
1805-05-01,21.863000000000003,1.369,Tunisia,1805
1805-06-01,28.314,1.3090000000000002,Tunisia,1805
1805-07-01,29.359,2.056,Tunisia,1805
1805-08-01,30.01,2.248,Tunisia,1805
1805-09-01,25.727,1.786,Tunisia,1805
1805-10-01,20.84800000000001,1.5659999999999998,Tunisia,1805
1805-11-01,13.838,2.5610000000000004,Tunisia,1805
1805-12-01,10.461,1.59,Tunisia,1805
1806-01-01,9.82,1.909,Tunisia,1806
1806-02-01,12.617,3.43,Tunisia,1806
1806-03-01,15.225,1.82,Tunisia,1806
1806-04-01,17.794,2.231,Tunisia,1806
1806-05-01,23.142,1.582,Tunisia,1806
1806-06-01,27.415000000000006,1.619,Tunisia,1806
1806-07-01,29.861,1.663,Tunisia,1806
1806-08-01,29.357,1.869,Tunisia,1806
1806-09-01,25.546,1.628,Tunisia,1806
1806-10-01,20.843000000000004,1.474,Tunisia,1806
1806-11-01,15.639,1.973,Tunisia,1806
1806-12-01,12.037,2.297,Tunisia,1806
1807-01-01,8.853000000000002,2.289,Tunisia,1807
1807-02-01,11.664,4.471,Tunisia,1807
1807-03-01,14.359000000000002,2.649,Tunisia,1807
1807-04-01,16.695999999999998,2.254,Tunisia,1807
1807-05-01,22.714,2.004,Tunisia,1807
1807-06-01,27.549000000000003,1.4880000000000002,Tunisia,1807
1807-07-01,30.403,3.204,Tunisia,1807
1807-08-01,29.809,1.786,Tunisia,1807
1807-09-01,28.182,1.6269999999999998,Tunisia,1807
1807-10-01,22.026000000000003,1.557,Tunisia,1807
1807-11-01,16.78,1.871,Tunisia,1807
1807-12-01,11.126,1.76,Tunisia,1807
1808-01-01,9.885000000000002,2.501,Tunisia,1808
1808-02-01,9.953,1.951,Tunisia,1808
1808-03-01,13.495,2.668,Tunisia,1808
1808-04-01,16.89,1.696,Tunisia,1808
1808-05-01,22.184,3.0380000000000003,Tunisia,1808
1808-06-01,26.642000000000003,1.5619999999999998,Tunisia,1808
1808-07-01,30.373,1.491,Tunisia,1808
1808-08-01,28.708,2.152,Tunisia,1808
1808-09-01,27.443,2.196,Tunisia,1808
1808-10-01,18.604000000000006,1.921,Tunisia,1808
1808-11-01,15.005999999999998,1.99,Tunisia,1808
1808-12-01,8.31,1.694,Tunisia,1808
1809-01-01,10.308,2.983,Tunisia,1809
1809-02-01,11.511,3.334,Tunisia,1809
1809-03-01,14.297,1.92,Tunisia,1809
1809-04-01,16.918,2.192,Tunisia,1809
1809-05-01,21.455,2.902,Tunisia,1809
1809-06-01,27.296000000000006,1.426,Tunisia,1809
1809-07-01,29.277,2.17,Tunisia,1809
1809-08-01,28.679,1.638,Tunisia,1809
1809-09-01,24.689,2.074,Tunisia,1809
1809-10-01,19.711,3.849,Tunisia,1809
1809-11-01,13.594,2.572,Tunisia,1809
1809-12-01,10.503,2.42,Tunisia,1809
1810-01-01,9.262,5.375,Tunisia,1810
1810-02-01,11.072,4.579,Tunisia,1810
1810-03-01,16.964000000000002,2.641,Tunisia,1810
1810-04-01,18.087,3.104,Tunisia,1810
1810-05-01,22.264,2.802,Tunisia,1810
1810-06-01,25.631,2.775,Tunisia,1810
1810-07-01,27.773000000000003,2.884,Tunisia,1810
1810-08-01,28.412,2.419,Tunisia,1810
1810-09-01,24.803,2.076,Tunisia,1810
1810-10-01,19.78,3.892,Tunisia,1810
1810-11-01,14.435,2.8110000000000004,Tunisia,1810
1810-12-01,10.719,1.864,Tunisia,1810
1811-01-01,10.283,3.085,Tunisia,1811
1811-02-01,11.815,4.085,Tunisia,1811
1811-03-01,14.302,1.702,Tunisia,1811
1811-04-01,17.777,1.7280000000000002,Tunisia,1811
1811-05-01,21.888,3.1010000000000004,Tunisia,1811
1811-06-01,27.124,3.784,Tunisia,1811
1811-07-01,28.948,3.109,Tunisia,1811
1811-08-01,28.703000000000003,3.655,Tunisia,1811
1811-09-01,25.953000000000003,2.649,Tunisia,1811
1811-10-01,20.779000000000003,4.2010000000000005,Tunisia,1811
1811-11-01,15.218,4.91,Tunisia,1811
1811-12-01,10.675999999999998,2.573,Tunisia,1811
1812-01-01,8.075000000000001,2.3480000000000003,Tunisia,1812
1812-02-01,11.214,1.605,Tunisia,1812
1812-03-01,13.369000000000002,4.043,Tunisia,1812
1812-04-01,17.230999999999998,3.902,Tunisia,1812
1812-05-01,21.48,3.128,Tunisia,1812
1812-06-01,26.163,1.5119999999999998,Tunisia,1812
1812-07-01,28.236,2.827,Tunisia,1812
1812-08-01,29.33,4.952,Tunisia,1812
1812-09-01,24.809,1.4469999999999998,Tunisia,1812
1812-10-01,19.999,2.687,Tunisia,1812
1812-11-01,15.41,3.337,Tunisia,1812
1812-12-01,10.653,3.365,Tunisia,1812
1813-01-01,8.324000000000002,4.159,Tunisia,1813
1813-02-01,11.021,1.527,Tunisia,1813
1813-03-01,13.118,6.96,Tunisia,1813
1813-04-01,17.845000000000006,2.077,Tunisia,1813
1813-05-01,23.395,6.178,Tunisia,1813
1813-06-01,26.413,2.298,Tunisia,1813
1813-07-01,28.227,1.654,Tunisia,1813
1813-08-01,27.928,1.534,Tunisia,1813
1813-09-01,25.148000000000003,2.496,Tunisia,1813
1813-10-01,21.667,1.555,Tunisia,1813
1813-11-01,15.849,2.722,Tunisia,1813
1813-12-01,10.63,3.182,Tunisia,1813
1814-01-01,10.073,3.728,Tunisia,1814
1814-02-01,9.433,1.942,Tunisia,1814
1814-03-01,13.425,1.851,Tunisia,1814
1814-04-01,17.564,1.998,Tunisia,1814
1814-05-01,20.323,2.084,Tunisia,1814
1814-06-01,26.402,1.732,Tunisia,1814
1814-07-01,27.49,3.141,Tunisia,1814
1814-08-01,28.101,2.012,Tunisia,1814
1814-09-01,23.763,1.999,Tunisia,1814
1814-10-01,19.864,4.158,Tunisia,1814
1814-11-01,16.028,6.327999999999999,Tunisia,1814
1814-12-01,12.013,7.534,Tunisia,1814
1815-01-01,9.846,1.954,Tunisia,1815
1815-02-01,12.059,5.627999999999999,Tunisia,1815
1815-03-01,15.064,4.272,Tunisia,1815
1815-04-01,18.428,2.292,Tunisia,1815
1815-05-01,22.808000000000003,2.644,Tunisia,1815
1815-06-01,25.083,2.546,Tunisia,1815
1815-07-01,28.641,2.875,Tunisia,1815
1815-08-01,27.593000000000004,2.367,Tunisia,1815
1815-09-01,25.889,1.901,Tunisia,1815
1815-10-01,20.639000000000006,3.708,Tunisia,1815
1815-11-01,14.943,2.261,Tunisia,1815
1815-12-01,10.51,2.824,Tunisia,1815
1816-01-01,9.893,3.617,Tunisia,1816
1816-02-01,10.382,2.843,Tunisia,1816
1816-03-01,13.663,2.527,Tunisia,1816
1816-04-01,17.363,4.0710000000000015,Tunisia,1816
1816-05-01,22.311,2.439,Tunisia,1816
1816-06-01,24.861,1.493,Tunisia,1816
1816-07-01,27.866,1.57,Tunisia,1816
1816-08-01,27.892,1.379,Tunisia,1816
1816-09-01,24.716,1.367,Tunisia,1816
1816-10-01,19.764000000000006,6.377999999999999,Tunisia,1816
1816-11-01,15.127,7.252000000000002,Tunisia,1816
1816-12-01,10.215,2.398,Tunisia,1816
1817-01-01,10.131,4.956,Tunisia,1817
1817-02-01,12.478,2.422,Tunisia,1817
1817-03-01,15.163,2.32,Tunisia,1817
1817-04-01,16.622,2.32,Tunisia,1817
1817-05-01,21.59800000000001,2.5580000000000003,Tunisia,1817
1817-06-01,26.315,2.192,Tunisia,1817
1817-07-01,28.395,1.6,Tunisia,1817
1817-08-01,29.174,2.489,Tunisia,1817
1817-09-01,24.938,2.495,Tunisia,1817
1817-10-01,20.430000000000003,2.615,Tunisia,1817
1817-11-01,15.62,1.605,Tunisia,1817
1817-12-01,10.782,1.786,Tunisia,1817
1818-01-01,10.018,3.882,Tunisia,1818
1818-02-01,12.045,1.3430000000000002,Tunisia,1818
1818-03-01,16.269000000000002,2.514,Tunisia,1818
1818-04-01,19.389000000000006,6.01,Tunisia,1818
1818-05-01,22.733,3.447,Tunisia,1818
1818-06-01,26.41,4.529,Tunisia,1818
1818-07-01,28.968000000000004,3.3710000000000004,Tunisia,1818
1818-08-01,28.431,1.702,Tunisia,1818
1818-09-01,25.856,3.115,Tunisia,1818
1818-10-01,19.948,2.299,Tunisia,1818
1818-11-01,16.012999999999998,5.319,Tunisia,1818
1818-12-01,11.629,2.249,Tunisia,1818
1819-01-01,8.267000000000001,3.646,Tunisia,1819
1819-02-01,11.248,3.893,Tunisia,1819
1819-03-01,15.067,6.706,Tunisia,1819
1819-04-01,18.185,1.325,Tunisia,1819
1819-05-01,22.695,1.474,Tunisia,1819
1819-06-01,26.593000000000004,2.514,Tunisia,1819
1819-07-01,28.916,1.715,Tunisia,1819
1819-08-01,28.669,2.238,Tunisia,1819
1819-09-01,24.652,1.269,Tunisia,1819
1819-10-01,21.695,1.385,Tunisia,1819
1819-11-01,16.555999999999997,1.981,Tunisia,1819
1819-12-01,11.254,3.176,Tunisia,1819
1820-01-01,11.177,7.375,Tunisia,1820
1820-02-01,12.588,1.711,Tunisia,1820
1820-03-01,13.140999999999998,1.865,Tunisia,1820
1820-04-01,18.453,1.02,Tunisia,1820
1820-05-01,24.44100000000001,2.36,Tunisia,1820
1820-06-01,27.398000000000003,1.541,Tunisia,1820
1820-07-01,29.704,3.556,Tunisia,1820
1820-08-01,29.349,1.934,Tunisia,1820
1820-09-01,26.318,2.006,Tunisia,1820
1820-10-01,20.08,1.041,Tunisia,1820
1820-11-01,13.694,1.606,Tunisia,1820
1820-12-01,10.714,1.171,Tunisia,1820
1821-01-01,11.6,3.554,Tunisia,1821
1821-02-01,10.148,4.251,Tunisia,1821
1821-03-01,15.067,2.323,Tunisia,1821
1821-04-01,17.945,1.959,Tunisia,1821
1821-05-01,24.224,2.112,Tunisia,1821
1821-06-01,26.075000000000006,3.1260000000000003,Tunisia,1821
1821-07-01,28.354,1.46,Tunisia,1821
1821-08-01,28.432,1.178,Tunisia,1821
1821-09-01,25.705,1.222,Tunisia,1821
1821-10-01,19.757,1.71,Tunisia,1821
1821-11-01,15.014,2.542,Tunisia,1821
1821-12-01,11.733,1.722,Tunisia,1821
1822-01-01,9.244,3.053,Tunisia,1822
1822-02-01,11.62,2.767,Tunisia,1822
1822-03-01,16.108,2.021,Tunisia,1822
1822-04-01,18.169,1.67,Tunisia,1822
1822-05-01,22.94400000000001,1.756,Tunisia,1822
1822-06-01,29.126,1.569,Tunisia,1822
1822-07-01,30.317,1.582,Tunisia,1822
1822-08-01,29.878,2.607,Tunisia,1822
1822-09-01,27.07,2.137,Tunisia,1822
1822-10-01,21.16200000000001,1.533,Tunisia,1822
1822-11-01,15.709,1.95,Tunisia,1822
1822-12-01,10.524,2.654,Tunisia,1822
1823-01-01,10.573,1.871,Tunisia,1823
1823-02-01,12.712,2.843,Tunisia,1823
1823-03-01,13.927,1.715,Tunisia,1823
1823-04-01,17.996000000000006,2.492,Tunisia,1823
1823-05-01,23.427,2.018,Tunisia,1823
1823-06-01,26.604000000000006,2.401,Tunisia,1823
1823-07-01,29.086,1.474,Tunisia,1823
1823-08-01,29.212,1.986,Tunisia,1823
1823-09-01,25.692,2.73,Tunisia,1823
1823-10-01,20.076,2.237,Tunisia,1823
1823-11-01,13.55,2.462,Tunisia,1823
1823-12-01,10.33,1.794,Tunisia,1823
1824-01-01,9.131,1.404,Tunisia,1824
1824-02-01,12.018,2.279,Tunisia,1824
1824-03-01,13.738,2.073,Tunisia,1824
1824-04-01,17.213,2.327,Tunisia,1824
1824-05-01,22.954,1.938,Tunisia,1824
1824-06-01,26.225,3.075,Tunisia,1824
1824-07-01,29.751,3.826,Tunisia,1824
1824-08-01,29.624,2.195,Tunisia,1824
1824-09-01,25.822,2.614,Tunisia,1824
1824-10-01,21.451,1.409,Tunisia,1824
1824-11-01,16.168,1.796,Tunisia,1824
1824-12-01,12.396,2.767,Tunisia,1824
1825-01-01,9.841,2.169,Tunisia,1825
1825-02-01,11.159,1.948,Tunisia,1825
1825-03-01,14.668,2.171,Tunisia,1825
1825-04-01,18.717,2.617,Tunisia,1825
1825-05-01,22.676,1.499,Tunisia,1825
1825-06-01,26.445,1.513,Tunisia,1825
1825-07-01,29.2,2.971,Tunisia,1825
1825-08-01,28.98,3.033,Tunisia,1825
1825-09-01,26.176,2.593,Tunisia,1825
1825-10-01,19.853,2.333,Tunisia,1825
1825-11-01,15.424,2.437,Tunisia,1825
1825-12-01,12.998,1.6880000000000002,Tunisia,1825
1826-01-01,9.577000000000002,1.43,Tunisia,1826
1826-02-01,12.07,2.317,Tunisia,1826
1826-03-01,14.99,2.623,Tunisia,1826
1826-04-01,18.054,3.332,Tunisia,1826
1826-05-01,21.791,1.872,Tunisia,1826
1826-06-01,25.994,2.275,Tunisia,1826
1826-07-01,29.289,1.543,Tunisia,1826
1826-08-01,29.246,2.076,Tunisia,1826
1826-09-01,26.467,2.278,Tunisia,1826
1826-10-01,21.267000000000003,2.665,Tunisia,1826
1826-11-01,14.78,1.494,Tunisia,1826
1826-12-01,11.027,3.175,Tunisia,1826
1827-01-01,10.125,3.003,Tunisia,1827
1827-02-01,12.164,1.924,Tunisia,1827
1827-03-01,15.816,2.056,Tunisia,1827
1827-04-01,18.65,3.773,Tunisia,1827
1827-05-01,22.915000000000006,2.432,Tunisia,1827
1827-06-01,25.822000000000006,2.152,Tunisia,1827
1827-07-01,30.194000000000003,1.7480000000000002,Tunisia,1827
1827-08-01,29.814,1.575,Tunisia,1827
1827-09-01,24.863000000000003,1.64,Tunisia,1827
1827-10-01,21.006,1.404,Tunisia,1827
1827-11-01,14.079,1.641,Tunisia,1827
1827-12-01,10.956,3.797,Tunisia,1827
1828-01-01,10.156,3.072,Tunisia,1828
1828-02-01,11.541,2.1590000000000003,Tunisia,1828
1828-03-01,15.415,2.406,Tunisia,1828
1828-04-01,18.625,2.434,Tunisia,1828
1828-05-01,24.201,2.518,Tunisia,1828
1828-06-01,27.918000000000006,2.699,Tunisia,1828
1828-07-01,30.832,2.296,Tunisia,1828
1828-08-01,29.467,2.105,Tunisia,1828
1828-09-01,25.725,1.418,Tunisia,1828
1828-10-01,20.693,1.79,Tunisia,1828
1828-11-01,15.467,1.862,Tunisia,1828
1828-12-01,11.074000000000002,2.515,Tunisia,1828
1829-01-01,10.389,1.59,Tunisia,1829
1829-02-01,9.904,3.182,Tunisia,1829
1829-03-01,15.714,1.978,Tunisia,1829
1829-04-01,19.826,1.995,Tunisia,1829
1829-05-01,22.486,3.5780000000000003,Tunisia,1829
1829-06-01,26.163,2.562,Tunisia,1829
1829-07-01,29.758000000000003,1.632,Tunisia,1829
1829-08-01,28.672,2.067,Tunisia,1829
1829-09-01,25.341,1.94,Tunisia,1829
1829-10-01,20.201,2.127,Tunisia,1829
1829-11-01,15.065,2.579,Tunisia,1829
1829-12-01,10.952,4.953,Tunisia,1829
1830-01-01,9.047,3.654,Tunisia,1830
1830-02-01,12.106,1.6130000000000002,Tunisia,1830
1830-03-01,14.795,1.709,Tunisia,1830
1830-04-01,20.199,2.017,Tunisia,1830
1830-05-01,23.289,1.6740000000000002,Tunisia,1830
1830-06-01,27.343000000000004,3.045,Tunisia,1830
1830-07-01,31.015,2.285,Tunisia,1830
1830-08-01,29.535,2.451,Tunisia,1830
1830-09-01,25.224,2.78,Tunisia,1830
1830-10-01,19.541,3.938,Tunisia,1830
1830-11-01,15.873,2.19,Tunisia,1830
1830-12-01,11.517,2.704,Tunisia,1830
1831-01-01,10.086,2.847,Tunisia,1831
1831-02-01,11.54,5.483,Tunisia,1831
1831-03-01,15.086,4.119,Tunisia,1831
1831-04-01,18.106,1.734,Tunisia,1831
1831-05-01,24.015,3.302,Tunisia,1831
1831-06-01,27.824,2.2430000000000003,Tunisia,1831
1831-07-01,29.678,1.807,Tunisia,1831
1831-08-01,28.467,2.333,Tunisia,1831
1831-09-01,25.09,1.706,Tunisia,1831
1831-10-01,21.185,1.56,Tunisia,1831
1831-11-01,15.647,5.204,Tunisia,1831
1831-12-01,10.999,3.808,Tunisia,1831
1832-01-01,10.088,1.794,Tunisia,1832
1832-02-01,11.888,2.488,Tunisia,1832
1832-03-01,14.763,2.103,Tunisia,1832
1832-04-01,18.048,3.128,Tunisia,1832
1832-05-01,23.254,1.66,Tunisia,1832
1832-06-01,26.91200000000001,1.645,Tunisia,1832
1832-07-01,30.364,2.562,Tunisia,1832
1832-08-01,29.163,2.2230000000000003,Tunisia,1832
1832-09-01,25.55,2.576,Tunisia,1832
1832-10-01,20.373,1.811,Tunisia,1832
1832-11-01,15.376,1.5,Tunisia,1832
1832-12-01,9.878,4.371,Tunisia,1832
1833-01-01,10.149,2.786,Tunisia,1833
1833-02-01,12.22,2.0540000000000003,Tunisia,1833
1833-03-01,14.241,2.737,Tunisia,1833
1833-04-01,17.833000000000006,2.21,Tunisia,1833
1833-05-01,23.365,1.715,Tunisia,1833
1833-06-01,27.82,2.185,Tunisia,1833
1833-07-01,28.2,1.721,Tunisia,1833
1833-08-01,29.131,1.609,Tunisia,1833
1833-09-01,24.595,1.264,Tunisia,1833
1833-10-01,20.06,1.679,Tunisia,1833
1833-11-01,15.688,1.84,Tunisia,1833
1833-12-01,11.327,2.543,Tunisia,1833
1834-01-01,10.327,2.995,Tunisia,1834
1834-02-01,11.479,2.747,Tunisia,1834
1834-03-01,14.037,1.758,Tunisia,1834
1834-04-01,16.82,1.7280000000000002,Tunisia,1834
1834-05-01,23.82,1.6869999999999998,Tunisia,1834
1834-06-01,27.235000000000007,2.037,Tunisia,1834
1834-07-01,30.003,1.798,Tunisia,1834
1834-08-01,29.384,1.819,Tunisia,1834
1834-09-01,27.28,2.639,Tunisia,1834
1834-10-01,20.684,1.847,Tunisia,1834
1834-11-01,15.976,2.482,Tunisia,1834
1834-12-01,10.347,1.331,Tunisia,1834
1835-01-01,10.765,2.458,Tunisia,1835
1835-02-01,11.664,1.843,Tunisia,1835
1835-03-01,14.31,1.933,Tunisia,1835
1835-04-01,16.745,1.896,Tunisia,1835
1835-05-01,22.154,1.34,Tunisia,1835
1835-06-01,27.015,2.633,Tunisia,1835
1835-07-01,28.536,2.567,Tunisia,1835
1835-08-01,28.653,1.68,Tunisia,1835
1835-09-01,24.974,1.883,Tunisia,1835
1835-10-01,19.839,1.53,Tunisia,1835
1835-11-01,14.219,1.749,Tunisia,1835
1835-12-01,9.665,1.987,Tunisia,1835
1836-01-01,9.415,1.795,Tunisia,1836
1836-02-01,12.528,2.6830000000000003,Tunisia,1836
1836-03-01,15.499,1.331,Tunisia,1836
1836-04-01,16.980999999999998,1.489,Tunisia,1836
1836-05-01,20.481,1.683,Tunisia,1836
1836-06-01,26.409,2.12,Tunisia,1836
1836-07-01,30.207,1.569,Tunisia,1836
1836-08-01,28.797,1.707,Tunisia,1836
1836-09-01,25.589,2.402,Tunisia,1836
1836-10-01,20.781,4.518,Tunisia,1836
1836-11-01,14.237,2.175,Tunisia,1836
1836-12-01,10.944,1.863,Tunisia,1836
1837-01-01,9.812,2.576,Tunisia,1837
1837-02-01,11.589,2.079,Tunisia,1837
1837-03-01,12.779000000000002,1.982,Tunisia,1837
1837-04-01,16.082,1.85,Tunisia,1837
1837-05-01,20.615,2.247,Tunisia,1837
1837-06-01,27.299000000000003,2.212,Tunisia,1837
1837-07-01,29.953000000000003,1.935,Tunisia,1837
1837-08-01,29.282,1.942,Tunisia,1837
1837-09-01,25.515,1.467,Tunisia,1837
1837-10-01,19.254,2.04,Tunisia,1837
1837-11-01,13.94,2.427,Tunisia,1837
1837-12-01,11.442,3.056,Tunisia,1837
1838-01-01,10.979,2.475,Tunisia,1838
1838-02-01,12.193,1.5019999999999998,Tunisia,1838
1838-03-01,14.575,1.842,Tunisia,1838
1838-04-01,17.096,1.5830000000000002,Tunisia,1838
1838-05-01,22.326,1.285,Tunisia,1838
1838-06-01,26.887,1.786,Tunisia,1838
1838-07-01,29.803,3.317,Tunisia,1838
1838-08-01,29.077,2.974,Tunisia,1838
1838-09-01,25.334,1.5830000000000002,Tunisia,1838
1838-10-01,20.31,3.5210000000000004,Tunisia,1838
1838-11-01,16.252,2.679,Tunisia,1838
1838-12-01,10.683,2.351,Tunisia,1838
1839-01-01,9.653,1.646,Tunisia,1839
1839-02-01,11.34,2.043,Tunisia,1839
1839-03-01,13.737,1.423,Tunisia,1839
1839-04-01,17.339000000000002,1.897,Tunisia,1839
1839-05-01,21.333,1.471,Tunisia,1839
1839-06-01,27.419,1.4780000000000002,Tunisia,1839
1839-07-01,29.978,2.527,Tunisia,1839
1839-08-01,29.615,1.87,Tunisia,1839
1839-09-01,25.784,1.861,Tunisia,1839
1839-10-01,21.246,1.604,Tunisia,1839
1839-11-01,15.51,2.281,Tunisia,1839
1839-12-01,12.192,1.957,Tunisia,1839
1840-01-01,10.845,1.998,Tunisia,1840
1840-02-01,11.313,2.158,Tunisia,1840
1840-03-01,12.31,1.443,Tunisia,1840
1840-04-01,17.371000000000002,2.279,Tunisia,1840
1840-05-01,22.845,1.765,Tunisia,1840
1840-06-01,27.778,1.412,Tunisia,1840
1840-07-01,29.535,1.443,Tunisia,1840
1840-08-01,29.844,1.457,Tunisia,1840
1840-09-01,26.498,1.743,Tunisia,1840
1840-10-01,20.875,2.162,Tunisia,1840
1840-11-01,16.567999999999998,3.181,Tunisia,1840
1840-12-01,11.678,2.388,Tunisia,1840
1841-01-01,9.591,2.108,Tunisia,1841
1841-02-01,13.630999999999998,1.651,Tunisia,1841
1841-03-01,14.197,3.829,Tunisia,1841
1841-04-01,17.484,2.207,Tunisia,1841
1841-05-01,23.57,1.44,Tunisia,1841
1841-06-01,26.956000000000003,1.442,Tunisia,1841
1841-07-01,30.346,1.966,Tunisia,1841
1841-08-01,28.978,1.659,Tunisia,1841
1841-09-01,26.289,1.3530000000000002,Tunisia,1841
1841-10-01,22.135,1.836,Tunisia,1841
1841-11-01,15.599,1.259,Tunisia,1841
1841-12-01,11.351,2.095,Tunisia,1841
1842-01-01,9.076,2.156,Tunisia,1842
1842-02-01,11.255,2.3040000000000003,Tunisia,1842
1842-03-01,15.39,1.946,Tunisia,1842
1842-04-01,17.933,2.254,Tunisia,1842
1842-05-01,22.328000000000003,1.386,Tunisia,1842
1842-06-01,27.831000000000003,1.4169999999999998,Tunisia,1842
1842-07-01,30.625,1.635,Tunisia,1842
1842-08-01,29.139,1.4,Tunisia,1842
1842-09-01,25.144,1.547,Tunisia,1842
1842-10-01,20.82,2.003,Tunisia,1842
1842-11-01,15.632,2.045,Tunisia,1842
1842-12-01,11.42,1.626,Tunisia,1842
1843-01-01,9.585,1.897,Tunisia,1843
1843-02-01,12.991,2.114,Tunisia,1843
1843-03-01,14.514,1.712,Tunisia,1843
1843-04-01,18.467,1.693,Tunisia,1843
1843-05-01,22.329,1.355,Tunisia,1843
1843-06-01,26.535,1.929,Tunisia,1843
1843-07-01,28.731,1.411,Tunisia,1843
1843-08-01,29.285,1.835,Tunisia,1843
1843-09-01,26.268,1.345,Tunisia,1843
1843-10-01,21.969,1.706,Tunisia,1843
1843-11-01,15.643,2.085,Tunisia,1843
1843-12-01,11.015999999999998,2.403,Tunisia,1843
1844-01-01,9.464,1.518,Tunisia,1844
1844-02-01,10.965,1.467,Tunisia,1844
1844-03-01,14.58,2.378,Tunisia,1844
1844-04-01,17.889,1.346,Tunisia,1844
1844-05-01,21.502,1.297,Tunisia,1844
1844-06-01,27.409,1.635,Tunisia,1844
1844-07-01,30.163,1.421,Tunisia,1844
1844-08-01,29.199,2.492,Tunisia,1844
1844-09-01,26.705,1.887,Tunisia,1844
1844-10-01,22.49,2.464,Tunisia,1844
1844-11-01,15.865,1.525,Tunisia,1844
1844-12-01,11.443,1.574,Tunisia,1844
1845-01-01,11.417000000000002,1.872,Tunisia,1845
1845-02-01,10.171,2.346,Tunisia,1845
1845-03-01,16.141000000000002,2.862,Tunisia,1845
1845-04-01,17.62,1.459,Tunisia,1845
1845-05-01,21.913,1.6369999999999998,Tunisia,1845
1845-06-01,26.395000000000003,1.536,Tunisia,1845
1845-07-01,29.559,1.4409999999999998,Tunisia,1845
1845-08-01,28.991,1.4480000000000002,Tunisia,1845
1845-09-01,26.392,1.62,Tunisia,1845
1845-10-01,20.655,1.568,Tunisia,1845
1845-11-01,16.151,1.4269999999999998,Tunisia,1845
1845-12-01,10.765,2.369,Tunisia,1845
